Year,Month,Country,Energy_Source,Production (TWh),Consumption (TWh),CO2_Emissions (Million Tonnes),Renewable_Share (%),Fossil_Fuel_Share (%),Nuclear_Share (%)
2021,September,Japan,Oil,2578,2461.495844,3628,6.4,45.57,48.03
2021,September,Japan,Gas,2736,2672.612767,7868,2.25,60.01,37.74
2021,September,France,Solar,465,464.2892563,94,56.29,10.26,33.45
2021,September,France,Wind,859,915.8258374,290,17.47,5.92,76.61
2021,September,France,Coal,1823,1793.069069,3916,1.67,32.8,65.53
2021,September,France,Hydro,941,891.7719951,205,58.93,15.56,25.51
2021,September,France,Nuclear,2404,2438.945898,449,6.62,11.97,81.41
2021,September,France,Oil,784,745.6204457,732,1.89,60.47,37.64
2021,September,France,Gas,2951,2994.455162,2115,7.36,69.83,22.82
2021,September,Canada,Solar,4113,3989.268782,40,37.52,18.41,44.07
2021,September,Canada,Wind,2441,2603.199132,66,58.34,5.57,36.09
2021,September,Canada,Coal,3077,3152.273659,644,7.46,30.5,62.04
2021,September,Canada,Hydro,3823,3611.800954,357,51.44,18.75,29.82
2021,September,Canada,Nuclear,3557,3723.661123,284,3.94,5.02,91.04
2021,September,Canada,Oil,506,526.8127246,3087,6.75,55.05,38.2
2021,September,Canada,Gas,1987,2116.006513,5252,0.74,41.52,57.74
2021,September,South Korea,Solar,2614,2731.584384,283,69.84,18.3,11.85
2021,September,South Korea,Wind,1511,1423.182709,396,20.04,16.02,63.94
2021,September,South Korea,Coal,1768,1827.411678,3509,7.87,48.75,43.38
2021,September,South Korea,Hydro,1219,1302.046239,240,17.21,14.37,68.41
2021,September,South Korea,Nuclear,3546,3341.188897,244,2.96,18.32,78.72
2021,September,South Korea,Oil,3281,3213.534035,4083,4.48,49.23,46.28
2021,September,South Korea,Gas,706,766.1907306,6078,4.38,81.66,13.96
2021,September,Australia,Solar,1846,1695.465716,268,49.89,12.7,37.41
2021,September,Australia,Wind,1635,1593.430619,402,33.63,18.52,47.85
2021,September,Australia,Coal,3294,3362.002743,2373,8.86,80.27,10.86
2021,September,Australia,Hydro,3144,3409.384287,251,45.52,5.84,48.64
2021,September,Australia,Nuclear,1639,1768.144241,342,3.33,11.57,85.1
2021,September,Australia,Oil,4462,4690.423924,7988,5.15,42.01,52.85
2021,September,Australia,Gas,2021,2058.108756,3349,1.47,34.39,64.13
2021,October,USA,Solar,1918,2037.648336,202,53.97,15.74,30.29
2021,October,USA,Wind,2192,2181.913256,388,60.25,15.89,23.86
2021,October,USA,Coal,4687,4553.432994,4284,0.31,73.59,26.1
2021,October,USA,Hydro,315,338.3709588,216,54.72,7.62,37.66
2021,October,USA,Nuclear,2144,2308.160287,436,9.86,12.69,77.45
2021,October,USA,Oil,3643,3824.651168,5376,2.92,46.01,51.07
2021,October,USA,Gas,3252,3038.959131,2887,6.15,58.95,34.91
2021,October,China,Solar,3982,3981.397052,347,53.57,9.68,36.75
2021,October,China,Wind,4631,4833.829239,422,9.7,18.22,72.08
2021,October,China,Coal,4404,4485.900966,4338,1.27,57.72,41.02
2021,October,China,Hydro,1438,1492.510038,173,22.2,15.67,62.13
2021,October,China,Nuclear,566,594.3894542,100,5.6,15.42,78.97
2021,October,China,Oil,3608,3269.610642,4882,0.07,58.77,41.16
2021,October,China,Gas,4368,4011.557669,1200,3.67,44.22,52.11
2021,October,Germany,Solar,673,613.1500816,288,19.51,18.83,61.65
2021,October,Germany,Wind,3822,4193.134647,315,31.48,7.66,60.86
2021,October,Germany,Coal,4001,4323.521133,6795,0.55,55.29,44.16
2021,October,Germany,Hydro,2818,3062.421431,116,57.42,7.69,34.88
2021,October,Germany,Nuclear,1210,1285.053902,345,8.75,13.46,77.8
2021,October,Germany,Oil,4747,4470.394126,4735,5.8,39.75,54.45
2021,October,Germany,Gas,3606,3341.657756,4418,3.01,57.8,39.18
2021,October,India,Solar,2010,1987.791871,381,53.21,9.54,37.25
2021,October,India,Wind,469,436.9469502,146,58,18.34,23.66
2021,October,India,Coal,1490,1509.379692,2321,2.62,82.9,14.48
2021,October,India,Hydro,1411,1325.335739,24,10.26,13.66,76.08
2021,October,India,Nuclear,4956,5167.444498,66,9.83,12.92,77.26
2021,October,India,Oil,3562,3667.457753,4282,5.04,72.53,22.44
2021,October,India,Gas,882,846.4638541,3688,3.34,31.54,65.11
2021,October,Brazil,Solar,2564,2630.950775,439,63.32,12.77,23.9
2021,October,Brazil,Wind,627,643.6120142,237,62.15,5.2,32.66
2021,October,Brazil,Coal,1113,1067.06257,5882,3.42,85.45,11.13
2021,October,Brazil,Hydro,4678,4754.181132,412,22.13,19.32,58.55
2021,October,Brazil,Nuclear,3355,3457.169148,317,2.03,7.2,90.76
2021,October,Brazil,Oil,3485,3266.545214,580,0.38,37.38,62.24
2021,October,Brazil,Gas,3546,3666.947327,1298,1.15,36.42,62.43
2021,October,UK,Solar,1933,1835.428766,27,21.7,5.31,72.98
2021,October,UK,Wind,3498,3438.683544,380,11.72,11.47,76.81
2021,October,UK,Coal,3689,3587.55968,5278,2.53,86.43,11.03
2021,October,UK,Hydro,4590,4195.597923,200,28.04,10.72,61.25
2021,October,UK,Nuclear,1752,1827.429586,63,4.52,17.85,77.63
2021,October,UK,Oil,4692,4395.671953,3983,5.61,35.7,58.69
2021,October,UK,Gas,4305,3982.57632,5095,0.36,61.69,37.95
2021,October,Russia,Solar,4146,3903.433658,95,49.97,10.75,39.28
2021,October,Russia,Wind,1791,1759.173548,300,33.57,6.01,60.42
2021,October,Russia,Coal,947,981.1370306,816,6.15,79.93,13.92
2021,October,Russia,Hydro,3265,2960.260049,310,5.89,9.55,84.57
2021,October,Russia,Nuclear,282,267.9046512,69,2.96,12.43,84.61
2021,October,Russia,Oil,4851,4919.876023,7962,2.31,38.18,59.5
2021,October,Russia,Gas,3740,3672.22307,4787,0.15,64.49,35.36
2021,October,Japan,Solar,781,854.9052039,211,32.95,19.77,47.28
2021,October,Japan,Wind,184,187.6691224,73,7.08,19.1,73.82
2021,October,Japan,Coal,2465,2409.315656,7271,3.89,54.96,41.15
2021,October,Japan,Hydro,3516,3230.375541,225,62.71,6.57,30.72
2021,October,Japan,Nuclear,3623,3791.015359,216,3.94,9.75,86.31
2021,October,Japan,Oil,4975,4627.243021,6220,2.75,34.51,62.74
2021,October,Japan,Gas,2644,2828.428299,6624,9.83,53.95,36.23
2021,October,France,Solar,3941,3868.456123,106,19.37,9.04,71.59
2021,October,France,Wind,382,380.3684681,202,69.49,6.96,23.56
2021,October,France,Coal,1482,1574.20626,6847,4.92,82.84,12.24
2021,October,France,Hydro,3159,3305.856514,24,8.2,5.04,86.76
2021,October,France,Nuclear,762,789.5208634,352,4.73,14.65,80.62
2021,October,France,Oil,1554,1534.184775,1474,1.78,34.78,63.44
2021,October,France,Gas,130,123.7773259,2788,1.06,67.71,31.23
2021,October,Canada,Solar,3801,3549.247308,151,52.33,9.86,37.81
2021,October,Canada,Wind,1069,1034.193795,399,33.93,6.7,59.37
2021,October,Canada,Coal,2126,2337.844186,3890,4.75,51.81,43.44
2021,October,Canada,Hydro,3815,4121.160776,442,14.43,18.57,67
2021,October,Canada,Nuclear,4303,4726.322993,467,9.32,9.18,81.5
2021,October,Canada,Oil,2773,2590.757504,4861,6.03,33.43,60.54
2021,October,Canada,Gas,692,737.1811855,307,6.69,79.89,13.41
2021,October,South Korea,Solar,527,500.0243468,199,62.13,9.72,28.15
2021,October,South Korea,Wind,805,882.5867569,137,43.89,5.46,50.65
2021,October,South Korea,Coal,4110,4264.807887,3712,4.2,83.71,12.09
2021,October,South Korea,Hydro,4879,5012.731003,167,6.23,5.54,88.23
2021,October,South Korea,Nuclear,610,661.4506537,306,7.32,15.64,77.05
2021,October,South Korea,Oil,4342,4091.038211,6334,4.47,48.58,46.94
2021,October,South Korea,Gas,4465,4716.82763,7458,8.39,47.86,43.75
2021,October,Australia,Solar,1337,1427.547468,50,49.65,18.7,31.65
2021,October,Australia,Wind,3635,3678.514861,203,22.76,8.14,69.1
2021,October,Australia,Coal,3317,3179.272205,6741,1.04,73.22,25.74
2021,October,Australia,Hydro,1947,1886.776945,282,64.97,13.53,21.51
2021,October,Australia,Nuclear,4069,4277.771099,11,6.94,5.6,87.47
2021,October,Australia,Oil,4650,4810.755185,1364,6.37,43.27,50.36
2021,October,Australia,Gas,4273,4505.65654,3049,6.18,57.38,36.44
2021,November,USA,Solar,3142,2957.374245,288,59.72,17.02,23.26
2021,November,USA,Wind,1434,1356.588232,439,18.88,5.16,75.96
2021,November,USA,Coal,3997,4110.682384,5709,7.94,82.46,9.6
2021,November,USA,Hydro,582,535.3199478,91,22.49,17.18,60.33
2021,November,USA,Nuclear,3020,3305.719391,154,4.57,19.13,76.3
2021,November,USA,Oil,75,78.07594926,6751,7.44,78.35,14.21
2021,November,USA,Gas,4752,4306.428634,5675,7.11,56.34,36.55
2021,November,China,Solar,644,602.226592,41,64.26,14.79,20.96
2021,November,China,Wind,3725,3648.738064,335,16.91,14.64,68.45
2021,November,China,Coal,4231,4274.857474,3495,2.57,86.92,10.51
2021,November,China,Hydro,2860,3110.566804,449,5.97,12.22,81.82
2021,November,China,Nuclear,2625,2598.289792,259,2.41,6.95,90.64
2021,November,China,Oil,843,770.3627685,4514,8.33,45,46.67
2021,November,China,Gas,3987,4170.73393,5997,3.7,59.16,37.14
2021,November,Germany,Solar,1800,1750.127518,453,18.9,6.58,74.52
2021,November,Germany,Wind,1537,1520.997875,316,66.79,15.95,17.27
2021,November,Germany,Coal,123,116.350677,4953,8.63,56.6,34.77
2021,November,Germany,Hydro,1294,1417.209072,340,25.81,18.7,55.49
2021,November,Germany,Nuclear,123,115.399876,263,1.13,8.71,90.15
2021,November,Germany,Oil,381,372.530484,3755,9.54,84.64,5.82
2021,November,Germany,Gas,4458,4453.389052,2981,6.27,71.09,22.65
2021,November,India,Solar,2625,2775.403593,51,48.12,11.12,40.76
2021,November,India,Wind,4164,4364.124388,82,20.74,7.58,71.68
2021,November,India,Coal,4554,4821.678074,3578,6.29,37.08,56.63
2021,November,India,Hydro,4469,4275.310437,489,12.01,8.93,79.05
2021,November,India,Nuclear,3428,3441.837421,213,6.09,19.56,74.35
2021,November,India,Oil,391,356.8684935,6055,6.16,71.46,22.39
2021,November,India,Gas,1484,1421.042637,5197,4.15,54.17,41.68
2021,November,Brazil,Solar,315,307.058139,122,51.06,6.72,42.22
2021,November,Brazil,Wind,4976,4842.563022,196,39.72,17.36,42.92
2021,November,Brazil,Coal,684,744.6052331,1499,7.07,59.97,32.96
2021,November,Brazil,Hydro,2005,1855.104232,375,55.91,19.44,24.64
2021,November,Brazil,Nuclear,1299,1296.767607,378,4.81,10.64,84.55
2021,November,Brazil,Oil,103,93.77673455,5622,1.08,89.2,9.72
2021,November,Brazil,Gas,4725,4867.568744,4477,4.86,47.91,47.23
2021,November,UK,Solar,2989,3233.934704,138,20.34,15.96,63.7
2021,November,UK,Wind,390,355.3993059,184,5.44,7.29,87.26
2021,November,UK,Coal,1166,1281.621112,5019,9.91,61.41,28.68
2021,November,UK,Hydro,578,628.4161161,131,26.47,5.3,68.23
2021,November,UK,Nuclear,1379,1333.495364,455,2.31,10.26,87.43
2021,November,UK,Oil,2809,2908.609364,6144,6.89,64.02,29.09
2021,November,UK,Gas,2577,2417.890431,5766,9.31,36.66,54.04
2021,November,Russia,Solar,4347,4489.646041,375,33.29,19.2,47.51
2021,November,Russia,Wind,2314,2223.945367,275,57.7,19.71,22.58
2021,November,Russia,Coal,4558,4610.699711,500,3.67,36.37,59.96
2021,November,Russia,Hydro,2820,2714.73938,277,52.23,18.93,28.84
2021,November,Russia,Nuclear,2606,2445.773547,272,2.49,10.13,87.38
2021,November,Russia,Oil,788,800.86825,158,1.26,65.36,33.38
2021,November,Russia,Gas,439,395.4954934,7099,4.52,77.82,17.66
2021,November,Japan,Solar,2702,2491.803272,361,40.62,15.54,43.84
2021,November,Japan,Wind,1159,1078.486163,90,26.32,14.91,58.77
2021,November,Japan,Coal,1395,1370.377599,6809,6.84,51.59,41.56
2021,November,Japan,Hydro,534,484.9356512,300,56.86,18.82,24.32
2021,November,Japan,Nuclear,1807,1630.156184,253,2.47,19.94,77.59
2021,November,Japan,Oil,3545,3318.589854,1770,6.14,77.61,16.25
2021,November,Japan,Gas,4797,4338.393869,2767,3.2,65.8,31
2021,November,France,Solar,2557,2488.009031,313,58.02,5.94,36.04
2021,November,France,Wind,3755,3460.579799,464,13.69,18.29,68.02
2021,November,France,Coal,737,687.4066342,1307,4.22,53.89,41.89
2021,November,France,Hydro,3768,4049.511482,240,57.67,16.95,25.37
2021,November,France,Nuclear,3758,3713.861792,259,6.72,18.46,74.81
2021,November,France,Oil,3579,3533.87229,775,0.71,41.36,57.93
2021,November,France,Gas,3886,4147.437828,7110,9.56,71.9,18.54
2021,November,Canada,Solar,3930,3552.940328,115,21.84,15.63,62.53
2021,November,Canada,Wind,3126,2838.614417,309,54.68,19.9,25.43
2021,November,Canada,Coal,464,491.249088,442,4.77,46.24,48.99
2021,November,Canada,Hydro,3947,4029.967221,131,65.44,10.72,23.84
2021,November,Canada,Nuclear,4746,4980.208748,72,4.95,6.96,88.09
2021,November,Canada,Oil,4527,4383.126794,2668,4.41,33.9,61.69
2021,November,Canada,Gas,2436,2520.052915,4859,9.03,81.85,9.12
2021,November,South Korea,Solar,1432,1320.588915,263,45.26,17.05,37.69
2021,November,South Korea,Wind,1950,1975.855496,198,35.06,19.11,45.83
2021,November,South Korea,Coal,508,491.270365,6584,7.85,79.29,12.85
2021,November,South Korea,Hydro,2561,2544.485766,382,62.19,5.68,32.14
2021,November,South Korea,Nuclear,3767,3415.030731,336,0.98,11.54,87.47
2021,November,South Korea,Oil,4828,5150.644291,7853,5.48,41.84,52.68
2021,November,South Korea,Gas,887,860.0399833,652,5.31,33.1,61.59
2021,November,Australia,Solar,1777,1899.009874,409,20.17,11.8,68.03
2021,November,Australia,Wind,2310,2404.208003,357,34.08,16.85,49.08
2021,November,Australia,Coal,4543,4496.508476,3606,1.56,56.22,42.21
2021,November,Australia,Hydro,2895,2957.363979,475,42.75,10.82,46.43
2021,November,Australia,Nuclear,4699,4489.750487,417,5.76,11.35,82.89
2021,November,Australia,Oil,2627,2534.518711,5691,6.63,81.15,12.22
2021,November,Australia,Gas,4879,4939.868824,3193,9.76,49.99,40.25
2021,December,USA,Solar,1437,1319.222244,144,54.84,19.54,25.62
2021,December,USA,Wind,1668,1739.945061,274,9.19,13.66,77.14
2021,December,USA,Coal,1753,1735.439421,7163,8.07,52.02,39.91
2021,December,USA,Hydro,2472,2513.199791,483,28.16,17.49,54.35
2021,December,USA,Nuclear,1464,1441.726861,27,5.1,10.7,84.2
2021,December,USA,Oil,3506,3396.665736,2447,3.5,57.13,39.37
2021,December,USA,Gas,4973,5425.784457,2146,7.75,64.24,28
2021,December,China,Solar,3329,3492.71507,233,42.17,8.8,49.03
2021,December,China,Wind,657,710.5944697,463,13.47,9.64,76.89
2021,December,China,Coal,1124,1168.504059,688,3.09,37.82,59.09
2021,December,China,Hydro,3888,4053.43732,446,9.16,17.94,72.9
2021,December,China,Nuclear,3102,3071.039105,137,7.28,15.04,77.68
2021,December,China,Oil,4352,4151.858889,1880,0.53,62.58,36.89
2021,December,China,Gas,1774,1805.112457,2884,5.65,81.52,12.83
2021,December,Germany,Solar,1727,1637.873204,91,48.78,6.73,44.5
2021,December,Germany,Wind,1456,1523.175209,150,66.42,7.12,26.45
2021,December,Germany,Coal,4564,4877.431167,2803,3.3,87.73,8.97
2021,December,Germany,Hydro,1808,1901.614208,191,57.23,19.93,22.84
2021,December,Germany,Nuclear,1551,1427.257682,392,5.2,9.42,85.37
2021,December,Germany,Oil,1463,1344.665083,2447,2.82,56.62,40.56
2021,December,Germany,Gas,3726,3857.979664,5497,6.5,69.22,24.28
2021,December,India,Solar,2400,2348.131771,310,21.12,18.92,59.97
2021,December,India,Wind,725,756.9850308,181,13.89,16.46,69.65
2021,December,India,Coal,538,509.1183299,3759,0.86,77.95,21.18
2021,December,India,Hydro,3545,3857.76513,391,17.08,19.67,63.25
2021,December,India,Nuclear,2165,2133.194287,170,1.7,9.74,88.56
2021,December,India,Oil,4125,4169.656191,1218,2.81,88.33,8.86
2021,December,India,Gas,2830,2938.023083,1897,0,65.77,34.22
2021,December,Brazil,Solar,3246,3520.566207,60,47.36,15.69,36.95
2021,December,Brazil,Wind,1243,1130.731216,245,21.39,19.34,59.27
2021,December,Brazil,Coal,3648,3900.583045,6422,4.89,77.63,17.48
2021,December,Brazil,Hydro,2646,2607.054085,35,36.69,15.46,47.84
2021,December,Brazil,Nuclear,2246,2306.712519,496,0.95,10.85,88.2
2021,December,Brazil,Oil,4700,4970.107918,5404,1.52,40.6,57.88
2021,December,Brazil,Gas,4543,4895.139807,695,7.34,69.7,22.96
2021,December,UK,Solar,965,998.6190785,295,60.86,13.92,25.22
2021,December,UK,Wind,1025,1087.124333,439,59.97,6.73,33.3
2021,December,UK,Coal,3873,4194.137104,2128,3.57,33.95,62.47
2021,December,UK,Hydro,2368,2323.301343,473,9.36,13.91,76.73
2021,December,UK,Nuclear,76,72.30627438,114,1.71,18.46,79.83
2021,December,UK,Oil,4326,4485.06099,3991,4.85,62.52,32.63
2021,December,UK,Gas,2742,2713.571423,2124,9.53,56.64,33.83
2021,December,Russia,Solar,1328,1266.534743,204,69.96,9.02,21.02
2021,December,Russia,Wind,3971,4097.538399,402,9,9.05,81.95
2021,December,Russia,Coal,2709,2558.123411,4756,8.05,38.27,53.68
2021,December,Russia,Hydro,2899,3051.370891,334,39.96,9.65,50.39
2021,December,Russia,Nuclear,1332,1395.08488,353,9.07,16.1,74.82
2021,December,Russia,Oil,1836,1992.984248,1316,3.48,61.23,35.29
2021,December,Russia,Gas,4532,4080.028647,7960,7.14,81.67,11.18
2021,December,Japan,Solar,3387,3644.003523,226,31.52,15.31,53.17
2021,December,Japan,Wind,4250,4239.832491,339,62.04,11.27,26.69
2021,December,Japan,Coal,4966,4890.060501,1893,1.06,43.98,54.96
2021,December,Japan,Hydro,2583,2819.772083,36,38.25,14.66,47.09
2021,December,Japan,Nuclear,4530,4842.136507,229,5.03,17.73,77.25
2021,December,Japan,Oil,2661,2838.814185,195,2.77,81.74,15.49
2021,December,Japan,Gas,2328,2295.637812,345,6.74,43.29,49.97
2021,December,France,Solar,2775,2724.633513,300,57.58,17.01,25.41
2021,December,France,Wind,1467,1468.430271,404,44.28,17.41,38.32
2021,December,France,Coal,3222,3252.045566,2604,5.36,56.95,37.69
2021,December,France,Hydro,342,371.2209222,10,51.71,8.21,40.08
2021,December,France,Nuclear,3516,3704.434224,195,2.28,13.76,83.96
2021,December,France,Oil,1866,1846.933855,3619,8.97,53.69,37.34
2021,December,France,Gas,3899,4195.653,1158,9.74,30.49,59.77
2021,December,Canada,Solar,998,997.59607,273,67.47,5.2,27.34
2021,December,Canada,Wind,4928,5079.550294,219,57.7,19.21,23.09
2021,December,Canada,Coal,224,223.8947,421,0.34,40.22,59.44
2021,December,Canada,Hydro,3277,3046.562472,156,14.35,5.14,80.51
2021,December,Canada,Nuclear,382,419.2231843,441,6.06,10.05,83.88
2021,December,Canada,Oil,2125,2089.551697,7801,0.87,43.38,55.75
2021,December,Canada,Gas,2450,2414.729483,2443,7.91,30.71,61.38
2021,December,South Korea,Solar,1229,1233.654804,474,29.45,5.95,64.6
2021,December,South Korea,Wind,1029,1011.646799,474,65.31,17.43,17.26
2021,December,South Korea,Coal,4626,4406.388618,7432,9.06,81.81,9.13
2021,December,South Korea,Hydro,924,965.3177134,235,37.9,15.76,46.35
2021,December,South Korea,Nuclear,609,600.0588935,371,8.47,5.96,85.58
2021,December,South Korea,Oil,93,96.56200315,5384,9.01,79.42,11.57
2021,December,South Korea,Gas,966,1004.786575,5071,3.89,81.94,14.17
2021,December,Australia,Solar,868,851.3015905,253,18.89,14.86,66.25
2021,December,Australia,Wind,956,894.0682719,209,57.42,12.65,29.93
2021,December,Australia,Coal,1861,1818.516886,3242,4.81,56.88,38.31
2021,December,Australia,Hydro,2140,1964.445422,222,23.69,7.4,68.9
2021,December,Australia,Nuclear,3887,3679.629865,70,5.17,12.57,82.26
2021,December,Australia,Oil,4470,4133.473807,7442,7.08,74.88,18.05
2021,December,Australia,Gas,2381,2599.021172,5677,2.13,53.1,44.76
2022,January,USA,Solar,4848,4566.7121,313,52.88,6.7,40.41
2022,January,USA,Wind,2255,2265.444326,386,21.18,13.86,64.96
2022,January,USA,Coal,454,480.5100601,4784,2.61,62.28,35.11
2022,January,USA,Hydro,3168,3012.590909,496,36.88,5.56,57.57
2022,January,USA,Nuclear,4849,5283.211273,318,3.39,6.67,89.94
2022,January,USA,Oil,4377,4614.748892,7714,1.43,81.47,17.1
2022,January,USA,Gas,587,547.5013615,640,5.66,58.31,36.03
2022,January,China,Solar,1702,1571.642143,488,10.71,15.02,74.27
2022,January,China,Wind,4406,4815.42566,169,14.14,15.75,70.11
2022,January,China,Coal,4325,4172.316914,4827,1.37,60.41,38.22
2022,January,China,Hydro,1586,1477.463906,230,54.63,8.87,36.49
2022,January,China,Nuclear,3485,3238.89551,383,6.87,17.62,75.51
2022,January,China,Oil,2111,2224.090882,3979,1.55,70,28.45
2022,January,China,Gas,3320,3254.896078,7422,0.37,67.22,32.42
2022,January,Germany,Solar,3909,3976.377364,429,25.41,11.89,62.69
2022,January,Germany,Wind,1496,1371.495023,223,24.6,19.52,55.88
2022,January,Germany,Coal,1127,1045.117201,947,6.5,49.74,43.76
2022,January,Germany,Hydro,1289,1227.672724,393,9,14.83,76.17
2022,January,Germany,Nuclear,3287,3294.583894,392,6.67,9.63,83.7
2022,January,Germany,Oil,422,447.1742409,344,0.49,64.41,35.1
2022,January,Germany,Gas,3477,3297.536542,4732,0.83,37.57,61.6
2022,January,India,Solar,1590,1727.730004,283,69.5,14.79,15.72
2022,January,India,Wind,1851,2006.526134,351,37.28,7.16,55.56
2022,January,India,Coal,4061,4012.889534,3563,2.14,33.87,63.99
2022,January,India,Hydro,1805,1662.319276,103,37.87,17.26,44.87
2022,January,India,Nuclear,4889,5166.61657,55,7.24,17.49,75.27
2022,January,India,Oil,889,900.6561205,1504,6.92,68.24,24.84
2022,January,India,Gas,560,519.0051851,4882,0.98,85.01,14.01
2022,January,Brazil,Solar,3371,3109.750287,324,56.57,18.72,24.7
2022,January,Brazil,Wind,1040,980.574415,122,65.66,19.08,15.26
2022,January,Brazil,Coal,2194,2114.863325,2163,3.56,30.44,66
2022,January,Brazil,Hydro,4535,4714.69205,408,30.96,7.77,61.27
2022,January,Brazil,Nuclear,3599,3837.819059,104,8.49,9.47,82.04
2022,January,Brazil,Oil,933,865.8323619,1323,5.79,34.51,59.71
2022,January,Brazil,Gas,3759,3969.896291,5815,3.64,61.89,34.48
2022,January,UK,Solar,127,130.5052822,145,12.25,7.22,80.53
2022,January,UK,Wind,1331,1249.997403,449,61.71,8.23,30.06
2022,January,UK,Coal,4249,4530.020026,2876,9.75,66.23,24.02
2022,January,UK,Hydro,3268,3013.412099,98,7.48,14.23,78.29
2022,January,UK,Nuclear,1345,1345.611939,436,5.94,13.9,80.15
2022,January,UK,Oil,1719,1838.438229,2785,9.8,53.62,36.58
2022,January,UK,Gas,3989,4170.183929,6121,6.68,66.57,26.76
2022,January,Russia,Solar,1253,1149.75431,198,49.63,10.5,39.88
2022,January,Russia,Wind,2333,2315.437851,197,12.45,9.72,77.84
